area;level2;level2_name;area_name;level1;level1_name;value;numerator;denominator;type;numerator_name;denominator_name;period
20;29;Hjerneslag, pasienter behandlet i slagenhet (andel);Indre Oslo;6;Nevrologi;96.16;410;427;Andel (%);I slagenhet;Alle innlagte;2013-2015
8888;29;Hjerneslag, pasienter behandlet i slagenhet (andel);Norge;6;Nevrologi;90.49;3937;4352;Andel (%);I slagenhet;Alle innlagte;2013-2015
1;30;Hjerneslag, pasienter innlagt innen 4 timer etter symptomdebut (andel);Finnmark;6;Nevrologi;37.81;20;55;Andel (%);Innlagte innen 4t;Alle innlagte;2013-2015
2;30;Hjerneslag, pasienter innlagt innen 4 timer etter symptomdebut (andel);UNN;6;Nevrologi;36.67;76;208;Andel (%);Innlagte innen 4t;Alle innlagte;2013-2015
3;30;Hjerneslag, pasienter innlagt innen 4 timer etter symptomdebut (andel);Nordland;6;Nevrologi;45.84;66;142;Andel (%);Innlagte innen 4t;Alle innlagte;2013-2015
4;30;Hjerneslag, pasienter innlagt innen 4 timer etter symptomdebut (andel);Helgeland;6;Nevrologi;36.99;31;84;Andel (%);Innlagte innen 4t;Alle innlagte;2013-2015
5;30;Hjerneslag, pasienter innlagt innen 4 timer etter symptomdebut (andel);Nord-Trøndelag;6;Nevrologi;37.45;57;151;Andel (%);Innlagte innen 4t;Alle innlagte;2013-2015
6;30;Hjerneslag, pasienter innlagt innen 4 timer etter symptomdebut (andel);St. Olavs;6;Nevrologi;35.81;121;337;Andel (%);Innlagte innen 4t;Alle innlagte;2013-2015
7;30;Hjerneslag, pasienter innlagt innen 4 timer etter symptomdebut (andel);Møre og Romsdal;6;Nevrologi;46.59;124;265;Andel (%);Innlagte innen 4t;Alle innlagte;2013-2015
8;30;Hjerneslag, pasienter innlagt innen 4 timer etter symptomdebut (andel);Førde;6;Nevrologi;45.6;60;133;Andel (%);Innlagte innen 4t;Alle innlagte;2013-2015
9;30;Hjerneslag, pasienter innlagt innen 4 timer etter symptomdebut (andel);Bergen;6;Nevrologi;43.73;146;334;Andel (%);Innlagte innen 4t;Alle innlagte;2013-2015
10;30;Hjerneslag, pasienter innlagt innen 4 timer etter symptomdebut (andel);Fonna;6;Nevrologi;49.91;77;153;Andel (%);Innlagte innen 4t;Alle innlagte;2013-2015
11;30;Hjerneslag, pasienter innlagt innen 4 timer etter symptomdebut (andel);Stavanger;6;Nevrologi;54.07;101;187;Andel (%);Innlagte innen 4t;Alle innlagte;2013-2015
12;30;Hjerneslag, pasienter innlagt innen 4 timer etter symptomdebut (andel);Østfold;6;Nevrologi;38.5;102;265;Andel (%);Innlagte innen 4t;Alle innlagte;2013-2015
13;30;Hjerneslag, pasienter innlagt innen 4 timer etter symptomdebut (andel);Akershus;6;Nevrologi;40.02;72;180;Andel (%);Innlagte innen 4t;Alle innlagte;2013-2015
14;30;Hjerneslag, pasienter innlagt innen 4 timer etter symptomdebut (andel);OUS;6;Nevrologi;42.94;183;427;Andel (%);Innlagte innen 4t;Alle innlagte;2013-2015
15;30;Hjerneslag, pasienter innlagt innen 4 timer etter symptomdebut (andel);Innlandet;6;Nevrologi;42.86;177;413;Andel (%);Innlagte innen 4t;Alle innlagte;2013-2015
16;30;Hjerneslag, pasienter innlagt innen 4 timer etter symptomdebut (andel);Vestre Viken;6;Nevrologi;39.44;163;412;Andel (%);Innlagte innen 4t;Alle innlagte;2013-2015
17;30;Hjerneslag, pasienter innlagt innen 4 timer etter symptomdebut (andel);Vestfold;6;Nevrologi;39.39;79;201;Andel (%);Innlagte innen 4t;Alle innlagte;2013-2015
18;30;Hjerneslag, pasienter innlagt innen 4 timer etter symptomdebut (andel);Telemark;6;Nevrologi;44.59;75;166;Andel (%);Innlagte innen 4t;Alle innlagte;2013-2015
19;30;Hjerneslag, pasienter innlagt innen 4 timer etter symptomdebut (andel);Sørlandet;6;Nevrologi;43.7;107;243;Andel (%);Innlagte innen 4t;Alle innlagte;2013-2015
20;30;Hjerneslag, pasienter innlagt innen 4 timer etter symptomdebut (andel);Indre Oslo;6;Nevrologi;42.94;183;427;Andel (%);Innlagte innen 4t;Alle innlagte;2013-2015
8888;30;Hjerneslag, pasienter innlagt innen 4 timer etter symptomdebut (andel);Norge;6;Nevrologi;42.07;1832;4352;Andel (%);Innlagte innen 4t;Alle innlagte;2013-2015
1;31;Demens, poliklinikk;Finnmark;6;Nevrologi;;14;5054;Rate;Antall;Innbyggere;2013-2015
2;31;Demens, poliklinikk;UNN;6;Nevrologi;17.77;242;13700;Rate;Antall;Innbyggere;2013-2015
3;31;Demens, poliklinikk;Nordland;6;Nevrologi;;22;10815;Rate;Antall;Innbyggere;2013-2015
4;31;Demens, poliklinikk;Helgeland;6;Nevrologi;;9;6721;Rate;Antall;Innbyggere;2013-2015
5;31;Demens, poliklinikk;Nord-Trøndelag;6;Nevrologi;7.74;88;11219;Rate;Antall;Innbyggere;2013-2015
6;31;Demens, poliklinikk;St. Olavs;6;Nevrologi;15.19;312;20548;Rate;Antall;Innbyggere;2013-2015
7;31;Demens, poliklinikk;Møre og Romsdal;6;Nevrologi;15.16;317;20861;Rate;Antall;Innbyggere;2013-2015
8;31;Demens, poliklinikk;Førde;6;Nevrologi;6.47;61;9515;Rate;Antall;Innbyggere;2013-2015
9;31;Demens, poliklinikk;Bergen;6;Nevrologi;16.53;484;29339;Rate;Antall;Innbyggere;2013-2015
10;31;Demens, poliklinikk;Fonna;6;Nevrologi;11.97;157;13192;Rate;Antall;Innbyggere;2013-2015
11;31;Demens, poliklinikk;Stavanger;6;Nevrologi;12.94;246;19056;Rate;Antall;Innbyggere;2013-2015
12;31;Demens, poliklinikk;Østfold;6;Nevrologi;8.86;194;21830;Rate;Antall;Innbyggere;2013-2015
13;31;Demens, poliklinikk;Akershus;6;Nevrologi;6.07;177;28648;Rate;Antall;Innbyggere;2013-2015
14;31;Demens, poliklinikk;OUS;6;Nevrologi;34.35;528;15113;Rate;Antall;Innbyggere;2013-2015
15;31;Demens, poliklinikk;Innlandet;6;Nevrologi;11.61;408;35111;Rate;Antall;Innbyggere;2013-2015
16;31;Demens, poliklinikk;Vestre Viken;6;Nevrologi;8.79;303;34438;Rate;Antall;Innbyggere;2013-2015
17;31;Demens, poliklinikk;Vestfold;6;Nevrologi;15.3;268;17862;Rate;Antall;Innbyggere;2013-2015
18;31;Demens, poliklinikk;Telemark;6;Nevrologi;3.42;48;14098;Rate;Antall;Innbyggere;2013-2015
19;31;Demens, poliklinikk;Sørlandet;6;Nevrologi;6.42;131;20283;Rate;Antall;Innbyggere;2013-2015
20;31;Demens, poliklinikk;Indre Oslo;6;Nevrologi;37.88;475;12527;Rate;Antall;Innbyggere;2013-2015
8888;31;Demens, poliklinikk;Norge;6;Nevrologi;12.48;4483;359928;Rate;Antall;Innbyggere;2013-2015
1;32;Parkinson sykdom, poliklinikk;Finnmark;6;Nevrologi;9.32;49;5054;Rate;Antall;Innbyggere;2013-2015
2;32;Parkinson sykdom, poliklinikk;UNN;6;Nevrologi;14.32;201;13700;Rate;Antall;Innbyggere;2013-2015
3;32;Parkinson sykdom, poliklinikk;Nordland;6;Nevrologi;12;130;10815;Rate;Antall;Innbyggere;2013-2015
4;32;Parkinson sykdom, poliklinikk;Helgeland;6;Nevrologi;11.79;80;6721;Rate;Antall;Innbyggere;2013-2015
5;32;Parkinson sykdom, poliklinikk;Nord-Trøndelag;6;Nevrologi;16;182;11219;Rate;Antall;Innbyggere;2013-2015
6;32;Parkinson sykdom, poliklinikk;St. Olavs;6;Nevrologi;8.3;171;20548;Rate;Antall;Innbyggere;2013-2015
7;32;Parkinson sykdom, poliklinikk;Møre og Romsdal;6;Nevrologi;14;289;20861;Rate;Antall;Innbyggere;2013-2015
8;32;Parkinson sykdom, poliklinikk;Førde;6;Nevrologi;14.11;133;9515;Rate;Antall;Innbyggere;2013-2015
9;32;Parkinson sykdom, poliklinikk;Bergen;6;Nevrologi;14.27;418;29339;Rate;Antall;Innbyggere;2013-2015
10;32;Parkinson sykdom, poliklinikk;Fonna;6;Nevrologi;13.91;184;13192;Rate;Antall;Innbyggere;2013-2015
11;32;Parkinson sykdom, poliklinikk;Stavanger;6;Nevrologi;16.48;317;19056;Rate;Antall;Innbyggere;2013-2015
12;32;Parkinson sykdom, poliklinikk;Østfold;6;Nevrologi;15.67;349;21830;Rate;Antall;Innbyggere;2013-2015
13;32;Parkinson sykdom, poliklinikk;Akershus;6;Nevrologi;9.38;278;28648;Rate;Antall;Innbyggere;2013-2015
14;32;Parkinson sykdom, poliklinikk;OUS;6;Nevrologi;17.41;253;15113;Rate;Antall;Innbyggere;2013-2015
15;32;Parkinson sykdom, poliklinikk;Innlandet;6;Nevrologi;13.17;465;35111;Rate;Antall;Innbyggere;2013-2015
16;32;Parkinson sykdom, poliklinikk;Vestre Viken;6;Nevrologi;15.19;526;34438;Rate;Antall;Innbyggere;2013-2015
17;32;Parkinson sykdom, poliklinikk;Vestfold;6;Nevrologi;19.43;350;17862;Rate;Antall;Innbyggere;2013-2015
18;32;Parkinson sykdom, poliklinikk;Telemark;6;Nevrologi;11.17;157;14098;Rate;Antall;Innbyggere;2013-2015
19;32;Parkinson sykdom, poliklinikk;Sørlandet;6;Nevrologi;11;227;20283;Rate;Antall;Innbyggere;2013-2015
20;32;Parkinson sykdom, poliklinikk;Indre Oslo;6;Nevrologi;15.23;181;12527;Rate;Antall;Innbyggere;2013-2015
8888;32;Parkinson sykdom, poliklinikk;Norge;6;Nevrologi;13.66;4941;359928;Rate;Antall;Innbyggere;2013-2015
1;33;Medikamentell behandling, pasienter;Finnmark;7;Kreftbehandling;6.5;35;5054;Rate;Antall;Innbyggere;2013-2015
2;33;Medikamentell behandling, pasienter;UNN;7;Kreftbehandling;7.42;104;13700;Rate;Antall;Innbyggere;2013-2015
3;33;Medikamentell behandling, pasienter;Nordland;7;Kreftbehandling;6.6;73;10815;Rate;Antall;Innbyggere;2013-2015
4;33;Medikamentell behandling, pasienter;Helgeland;7;Kreftbehandling;7.51;52;6721;Rate;Antall;Innbyggere;2013-2015
5;33;Medikamentell behandling, pasienter;Nord-Trøndelag;7;Kreftbehandling;10.37;118;11219;Rate;Antall;Innbyggere;2013-2015
6;33;Medikamentell behandling, pasienter;St. Olavs;7;Kreftbehandling;8.81;182;20548;Rate;Antall;Innbyggere;2013-2015
7;33;Medikamentell behandling, pasienter;Møre og Romsdal;7;Kreftbehandling;10.47;215;20861;Rate;Antall;Innbyggere;2013-2015
8;33;Medikamentell behandling, pasienter;Førde;7;Kreftbehandling;8.69;81;9515;Rate;Antall;Innbyggere;2013-2015
9;33;Medikamentell behandling, pasienter;Bergen;7;Kreftbehandling;8.09;237;29339;Rate;Antall;Innbyggere;2013-2015
10;33;Medikamentell behandling, pasienter;Fonna;7;Kreftbehandling;8.74;115;13192;Rate;Antall;Innbyggere;2013-2015
11;33;Medikamentell behandling, pasienter;Stavanger;7;Kreftbehandling;10.52;203;19056;Rate;Antall;Innbyggere;2013-2015
12;33;Medikamentell behandling, pasienter;Østfold;7;Kreftbehandling;7.56;170;21830;Rate;Antall;Innbyggere;2013-2015
13;33;Medikamentell behandling, pasienter;Akershus;7;Kreftbehandling;8.79;262;28648;Rate;Antall;Innbyggere;2013-2015
14;33;Medikamentell behandling, pasienter;OUS;7;Kreftbehandling;9.18;133;15113;Rate;Antall;Innbyggere;2013-2015
15;33;Medikamentell behandling, pasienter;Innlandet;7;Kreftbehandling;7.78;275;35111;Rate;Antall;Innbyggere;2013-2015
16;33;Medikamentell behandling, pasienter;Vestre Viken;7;Kreftbehandling;9.74;337;34438;Rate;Antall;Innbyggere;2013-2015
17;33;Medikamentell behandling, pasienter;Vestfold;7;Kreftbehandling;12.02;218;17862;Rate;Antall;Innbyggere;2013-2015
18;33;Medikamentell behandling, pasienter;Telemark;7;Kreftbehandling;9.42;132;14098;Rate;Antall;Innbyggere;2013-2015
19;33;Medikamentell behandling, pasienter;Sørlandet;7;Kreftbehandling;9.56;196;20283;Rate;Antall;Innbyggere;2013-2015
20;33;Medikamentell behandling, pasienter;Indre Oslo;7;Kreftbehandling;9.23;113;12527;Rate;Antall;Innbyggere;2013-2015
8888;33;Medikamentell behandling, pasienter;Norge;7;Kreftbehandling;8.98;3252;359928;Rate;Antall;Innbyggere;2013-2015
1;34;Strålebehandling, pasienter;Finnmark;7;Kreftbehandling;7.97;42;5054;Rate;Antall;Innbyggere;2013-2015
2;34;Strålebehandling, pasienter;UNN;7;Kreftbehandling;9.65;134;13700;Rate;Antall;Innbyggere;2013-2015
3;34;Strålebehandling, pasienter;Nordland;7;Kreftbehandling;9.37;103;10815;Rate;Antall;Innbyggere;2013-2015
4;34;Strålebehandling, pasienter;Helgeland;7;Kreftbehandling;6.79;47;6721;Rate;Antall;Innbyggere;2013-2015
5;34;Strålebehandling, pasienter;Nord-Trøndelag;7;Kreftbehandling;6.83;79;11219;Rate;Antall;Innbyggere;2013-2015
6;34;Strålebehandling, pasienter;St. Olavs;7;Kreftbehandling;8.22;170;20548;Rate;Antall;Innbyggere;2013-2015
7;34;Strålebehandling, pasienter;Møre og Romsdal;7;Kreftbehandling;9.5;197;20861;Rate;Antall;Innbyggere;2013-2015
8;34;Strålebehandling, pasienter;Førde;7;Kreftbehandling;6.06;57;9515;Rate;Antall;Innbyggere;2013-2015
9;34;Strålebehandling, pasienter;Bergen;7;Kreftbehandling;10.49;307;29339;Rate;Antall;Innbyggere;2013-2015
10;34;Strålebehandling, pasienter;Fonna;7;Kreftbehandling;9.7;129;13192;Rate;Antall;Innbyggere;2013-2015
11;34;Strålebehandling, pasienter;Stavanger;7;Kreftbehandling;9.27;178;19056;Rate;Antall;Innbyggere;2013-2015
12;34;Strålebehandling, pasienter;Østfold;7;Kreftbehandling;7.86;175;21830;Rate;Antall;Innbyggere;2013-2015
13;34;Strålebehandling, pasienter;Akershus;7;Kreftbehandling;7.56;225;28648;Rate;Antall;Innbyggere;2013-2015
14;34;Strålebehandling, pasienter;OUS;7;Kreftbehandling;9.77;141;15113;Rate;Antall;Innbyggere;2013-2015
15;34;Strålebehandling, pasienter;Innlandet;7;Kreftbehandling;8.29;295;35111;Rate;Antall;Innbyggere;2013-2015
16;34;Strålebehandling, pasienter;Vestre Viken;7;Kreftbehandling;6.73;232;34438;Rate;Antall;Innbyggere;2013-2015
17;34;Strålebehandling, pasienter;Vestfold;7;Kreftbehandling;7.3;133;17862;Rate;Antall;Innbyggere;2013-2015
18;34;Strålebehandling, pasienter;Telemark;7;Kreftbehandling;5.52;77;14098;Rate;Antall;Innbyggere;2013-2015
19;34;Strålebehandling, pasienter;Sørlandet;7;Kreftbehandling;10.89;223;20283;Rate;Antall;Innbyggere;2013-2015
20;34;Strålebehandling, pasienter;Indre Oslo;7;Kreftbehandling;9.23;111;12527;Rate;Antall;Innbyggere;2013-2015
8888;34;Strålebehandling, pasienter;Norge;7;Kreftbehandling;8.44;3056;359928;Rate;Antall;Innbyggere;2013-2015
1;35;Grå stær, inngrep;Finnmark;8;Øyesykdommer;56.68;284;5054;Rate;Antall;Innbyggere;2013-2015
2;35;Grå stær, inngrep;UNN;8;Øyesykdommer;56.22;770;13700;Rate;Antall;Innbyggere;2013-2015
3;35;Grå stær, inngrep;Nordland;8;Øyesykdommer;66.31;715;10815;Rate;Antall;Innbyggere;2013-2015
4;35;Grå stær, inngrep;Helgeland;8;Øyesykdommer;47.23;319;6721;Rate;Antall;Innbyggere;2013-2015
5;35;Grå stær, inngrep;Nord-Trøndelag;8;Øyesykdommer;64.03;719;11219;Rate;Antall;Innbyggere;2013-2015
6;35;Grå stær, inngrep;St. Olavs;8;Øyesykdommer;64.17;1318;20548;Rate;Antall;Innbyggere;2013-2015
7;35;Grå stær, inngrep;Møre og Romsdal;8;Øyesykdommer;60.56;1255;20861;Rate;Antall;Innbyggere;2013-2015
8;35;Grå stær, inngrep;Førde;8;Øyesykdommer;80.26;756;9515;Rate;Antall;Innbyggere;2013-2015
9;35;Grå stær, inngrep;Bergen;8;Øyesykdommer;69.91;2048;29339;Rate;Antall;Innbyggere;2013-2015
10;35;Grå stær, inngrep;Fonna;8;Øyesykdommer;52.7;692;13192;Rate;Antall;Innbyggere;2013-2015
11;35;Grå stær, inngrep;Stavanger;8;Øyesykdommer;85.43;1627;19056;Rate;Antall;Innbyggere;2013-2015
12;35;Grå stær, inngrep;Østfold;8;Øyesykdommer;43.12;945;21830;Rate;Antall;Innbyggere;2013-2015
13;35;Grå stær, inngrep;Akershus;8;Øyesykdommer;45.22;1312;28648;Rate;Antall;Innbyggere;2013-2015
14;35;Grå stær, inngrep;OUS;8;Øyesykdommer;47.4;703;15113;Rate;Antall;Innbyggere;2013-2015
15;35;Grå stær, inngrep;Innlandet;8;Øyesykdommer;45.44;1595;35111;Rate;Antall;Innbyggere;2013-2015
16;35;Grå stær, inngrep;Vestre Viken;8;Øyesykdommer;61.04;2102;34438;Rate;Antall;Innbyggere;2013-2015
17;35;Grå stær, inngrep;Vestfold;8;Øyesykdommer;41.97;753;17862;Rate;Antall;Innbyggere;2013-2015
18;35;Grå stær, inngrep;Telemark;8;Øyesykdommer;60.6;850;14098;Rate;Antall;Innbyggere;2013-2015
19;35;Grå stær, inngrep;Sørlandet;8;Øyesykdommer;75.1;1523;20283;Rate;Antall;Innbyggere;2013-2015
20;35;Grå stær, inngrep;Indre Oslo;8;Øyesykdommer;48.46;591;12527;Rate;Antall;Innbyggere;2013-2015
8888;35;Grå stær, inngrep;Norge;8;Øyesykdommer;58.05;20876;359928;Rate;Antall;Innbyggere;2013-2015
1;36;Injeksjonsbehandling, pasienter;Finnmark;8;Øyesykdommer;20.05;97;5054;Rate;Antall;Innbyggere;2013-2015
2;36;Injeksjonsbehandling, pasienter;UNN;8;Øyesykdommer;23.13;312;13700;Rate;Antall;Innbyggere;2013-2015
3;36;Injeksjonsbehandling, pasienter;Nordland;8;Øyesykdommer;19.11;205;10815;Rate;Antall;Innbyggere;2013-2015
4;36;Injeksjonsbehandling, pasienter;Helgeland;8;Øyesykdommer;15.16;101;6721;Rate;Antall;Innbyggere;2013-2015
5;36;Injeksjonsbehandling, pasienter;Nord-Trøndelag;8;Øyesykdommer;16.81;187;11219;Rate;Antall;Innbyggere;2013-2015
6;36;Injeksjonsbehandling, pasienter;St. Olavs;8;Øyesykdommer;20.57;422;20548;Rate;Antall;Innbyggere;2013-2015
7;36;Injeksjonsbehandling, pasienter;Møre og Romsdal;8;Øyesykdommer;16.76;354;20861;Rate;Antall;Innbyggere;2013-2015
8;36;Injeksjonsbehandling, pasienter;Førde;8;Øyesykdommer;10.47;100;9515;Rate;Antall;Innbyggere;2013-2015
9;36;Injeksjonsbehandling, pasienter;Bergen;8;Øyesykdommer;13.46;395;29339;Rate;Antall;Innbyggere;2013-2015
10;36;Injeksjonsbehandling, pasienter;Fonna;8;Øyesykdommer;13.14;173;13192;Rate;Antall;Innbyggere;2013-2015
11;36;Injeksjonsbehandling, pasienter;Stavanger;8;Øyesykdommer;21.19;401;19056;Rate;Antall;Innbyggere;2013-2015
12;36;Injeksjonsbehandling, pasienter;Østfold;8;Øyesykdommer;20.21;433;21830;Rate;Antall;Innbyggere;2013-2015
13;36;Injeksjonsbehandling, pasienter;Akershus;8;Øyesykdommer;18.93;526;28648;Rate;Antall;Innbyggere;2013-2015
14;36;Injeksjonsbehandling, pasienter;OUS;8;Øyesykdommer;20.94;330;15113;Rate;Antall;Innbyggere;2013-2015
15;36;Injeksjonsbehandling, pasienter;Innlandet;8;Øyesykdommer;14.11;495;35111;Rate;Antall;Innbyggere;2013-2015
16;36;Injeksjonsbehandling, pasienter;Vestre Viken;8;Øyesykdommer;19.26;662;34438;Rate;Antall;Innbyggere;2013-2015
17;36;Injeksjonsbehandling, pasienter;Vestfold;8;Øyesykdommer;20.54;364;17862;Rate;Antall;Innbyggere;2013-2015
18;36;Injeksjonsbehandling, pasienter;Telemark;8;Øyesykdommer;14.7;208;14098;Rate;Antall;Innbyggere;2013-2015
19;36;Injeksjonsbehandling, pasienter;Sørlandet;8;Øyesykdommer;14.47;291;20283;Rate;Antall;Innbyggere;2013-2015
20;36;Injeksjonsbehandling, pasienter;Indre Oslo;8;Øyesykdommer;21.21;276;12527;Rate;Antall;Innbyggere;2013-2015
8888;36;Injeksjonsbehandling, pasienter;Norge;8;Øyesykdommer;17.65;6334;359928;Rate;Antall;Innbyggere;2013-2015
1;37;Høreapparat, pasienter;Finnmark;9;Annet;73.21;370;5135;Rate;Antall;Innbyggere;2013-2015
2;37;Høreapparat, pasienter;UNN;9;Annet;67.23;934;13926;Rate;Antall;Innbyggere;2013-2015
3;37;Høreapparat, pasienter;Nordland;9;Annet;53.49;584;10917;Rate;Antall;Innbyggere;2013-2015
4;37;Høreapparat, pasienter;Helgeland;9;Annet;58.26;396;6803;Rate;Antall;Innbyggere;2013-2015
5;37;Høreapparat, pasienter;Nord-Trøndelag;9;Annet;49.02;560;11374;Rate;Antall;Innbyggere;2013-2015
6;37;Høreapparat, pasienter;St. Olavs;9;Annet;18.29;382;20852;Rate;Antall;Innbyggere;2013-2015
7;37;Høreapparat, pasienter;Møre og Romsdal;9;Annet;56.26;1188;21029;Rate;Antall;Innbyggere;2013-2015
8;37;Høreapparat, pasienter;Førde;9;Annet;48.98;471;9560;Rate;Antall;Innbyggere;2013-2015
9;37;Høreapparat, pasienter;Bergen;9;Annet;49.99;1489;29754;Rate;Antall;Innbyggere;2013-2015
10;37;Høreapparat, pasienter;Fonna;9;Annet;52.29;703;13377;Rate;Antall;Innbyggere;2013-2015
11;37;Høreapparat, pasienter;Stavanger;9;Annet;51.01;991;19439;Rate;Antall;Innbyggere;2013-2015
12;37;Høreapparat, pasienter;Østfold;9;Annet;36.57;804;22096;Rate;Antall;Innbyggere;2013-2015
13;37;Høreapparat, pasienter;Akershus;9;Annet;39.83;1158;29568;Rate;Antall;Innbyggere;2013-2015
14;37;Høreapparat, pasienter;OUS;9;Annet;39.69;604;14997;Rate;Antall;Innbyggere;2013-2015
15;37;Høreapparat, pasienter;Innlandet;9;Annet;44.67;1584;35385;Rate;Antall;Innbyggere;2013-2015
16;37;Høreapparat, pasienter;Vestre Viken;9;Annet;47.39;1660;34961;Rate;Antall;Innbyggere;2013-2015
17;37;Høreapparat, pasienter;Vestfold;9;Annet;50.32;915;18243;Rate;Antall;Innbyggere;2013-2015
18;37;Høreapparat, pasienter;Telemark;9;Annet;46.39;658;14143;Rate;Antall;Innbyggere;2013-2015
19;37;Høreapparat, pasienter;Sørlandet;9;Annet;56.56;1164;20625;Rate;Antall;Innbyggere;2013-2015
20;37;Høreapparat, pasienter;Indre Oslo;9;Annet;42.42;547;12754;Rate;Antall;Innbyggere;2013-2015
8888;37;Høreapparat, pasienter;Norge;9;Annet;47.03;17162;364938;Rate;Antall;Innbyggere;2013-2015
1;38;Biologisk legemiddel, pasienter;Finnmark;9;Annet;;19;5135;Rate;Antall;Innbyggere;2013-2015
2;38;Biologisk legemiddel, pasienter;UNN;9;Annet;3.46;49;13926;Rate;Antall;Innbyggere;2013-2015
3;38;Biologisk legemiddel, pasienter;Nordland;9;Annet;3.83;42;10917;Rate;Antall;Innbyggere;2013-2015
4;38;Biologisk legemiddel, pasienter;Helgeland;9;Annet;;24;6803;Rate;Antall;Innbyggere;2013-2015
5;38;Biologisk legemiddel, pasienter;Nord-Trøndelag;9;Annet;;20;11374;Rate;Antall;Innbyggere;2013-2015
6;38;Biologisk legemiddel, pasienter;St. Olavs;9;Annet;2.16;45;20852;Rate;Antall;Innbyggere;2013-2015
7;38;Biologisk legemiddel, pasienter;Møre og Romsdal;9;Annet;2.63;53;21029;Rate;Antall;Innbyggere;2013-2015
8;38;Biologisk legemiddel, pasienter;Førde;9;Annet;;29;9560;Rate;Antall;Innbyggere;2013-2015
9;38;Biologisk legemiddel, pasienter;Bergen;9;Annet;2.77;82;29754;Rate;Antall;Innbyggere;2013-2015
10;38;Biologisk legemiddel, pasienter;Fonna;9;Annet;3.26;43;13377;Rate;Antall;Innbyggere;2013-2015
11;38;Biologisk legemiddel, pasienter;Stavanger;9;Annet;3.7;72;19439;Rate;Antall;Innbyggere;2013-2015
12;38;Biologisk legemiddel, pasienter;Østfold;9;Annet;2.04;46;22096;Rate;Antall;Innbyggere;2013-2015
13;38;Biologisk legemiddel, pasienter;Akershus;9;Annet;2.18;66;29568;Rate;Antall;Innbyggere;2013-2015
14;38;Biologisk legemiddel, pasienter;OUS;9;Annet;2.58;37;14997;Rate;Antall;Innbyggere;2013-2015
15;38;Biologisk legemiddel, pasienter;Innlandet;9;Annet;2.17;76;35385;Rate;Antall;Innbyggere;2013-2015
16;38;Biologisk legemiddel, pasienter;Vestre Viken;9;Annet;2.66;93;34961;Rate;Antall;Innbyggere;2013-2015
17;38;Biologisk legemiddel, pasienter;Vestfold;9;Annet;2.91;54;18243;Rate;Antall;Innbyggere;2013-2015
18;38;Biologisk legemiddel, pasienter;Telemark;9;Annet;4.18;59;14143;Rate;Antall;Innbyggere;2013-2015
19;38;Biologisk legemiddel, pasienter;Sørlandet;9;Annet;3.75;78;20625;Rate;Antall;Innbyggere;2013-2015
20;38;Biologisk legemiddel, pasienter;Indre Oslo;9;Annet;2.51;32;12754;Rate;Antall;Innbyggere;2013-2015
8888;38;Biologisk legemiddel, pasienter;Norge;9;Annet;2.79;1019;364938;Rate;Antall;Innbyggere;2013-2015
1;39;Andel eldre i 2017;Finnmark;10;Befolkningsutvikling;6.8746799039;5235;76149;Andel (%);Antall eldre;Totalbefolkning;2013-2015
2;39;Andel eldre i 2017;UNN;10;Befolkningsutvikling;7.4172012726;14221;191730;Andel (%);Antall eldre;Totalbefolkning;2013-2015
3;39;Andel eldre i 2017;Nordland;10;Befolkningsutvikling;8.0368258012;11104;138164;Andel (%);Antall eldre;Totalbefolkning;2013-2015
4;39;Andel eldre i 2017;Helgeland;10;Befolkningsutvikling;8.8188896239;6932;78604;Andel (%);Antall eldre;Totalbefolkning;2013-2015
5;39;Andel eldre i 2017;Nord-Trøndelag;10;Befolkningsutvikling;8.3444707911;11613;139170;Andel (%);Antall eldre;Totalbefolkning;2013-2015
6;39;Andel eldre i 2017;St. Olavs;10;Befolkningsutvikling;6.6838451167;21218;317452;Andel (%);Antall eldre;Totalbefolkning;2013-2015
7;39;Andel eldre i 2017;Møre og Romsdal;10;Befolkningsutvikling;8.0227664921;21200;264248;Andel (%);Antall eldre;Totalbefolkning;2013-2015
8;39;Andel eldre i 2017;Førde;10;Befolkningsutvikling;8.7007781184;9594;110266;Andel (%);Antall eldre;Totalbefolkning;2013-2015
9;39;Andel eldre i 2017;Bergen;10;Befolkningsutvikling;6.7220886171;30104;447837;Andel (%);Antall eldre;Totalbefolkning;2013-2015
10;39;Andel eldre i 2017;Fonna;10;Befolkningsutvikling;7.4307270006;13454;181059;Andel (%);Antall eldre;Totalbefolkning;2013-2015
11;39;Andel eldre i 2017;Stavanger;10;Befolkningsutvikling;5.4611653828;19829;363091;Andel (%);Antall eldre;Totalbefolkning;2013-2015
12;39;Andel eldre i 2017;Østfold;10;Befolkningsutvikling;7.6294967968;22294;292208;Andel (%);Antall eldre;Totalbefolkning;2013-2015
13;39;Andel eldre i 2017;Akershus;10;Befolkningsutvikling;5.9835011153;30420;508398;Andel (%);Antall eldre;Totalbefolkning;2013-2015
14;39;Andel eldre i 2017;OUS;10;Befolkningsutvikling;5.4758251907;14705;268544;Andel (%);Antall eldre;Totalbefolkning;2013-2015
15;39;Andel eldre i 2017;Innlandet;10;Befolkningsutvikling;8.8864957248;35565;400214;Andel (%);Antall eldre;Totalbefolkning;2013-2015
